iso_code;continent;location;date;total_cases;new_cases;total_deaths;new_deaths;total_cases_per_million;new_cases_per_million;total_deaths_per_million;new_deaths_per_million;reproduction_rate;total_vaccinations;people_vaccinated;people_fully_vaccinated;new_vaccinations;population;median_age;aged_65_older;aged_70_older;cardiovasc_death_rate;diabetes_prevalence;hospital_beds_per_thousand;life_expectancy;human_development_index
BGR;Europe;Bulgaria;2021-04-13;378059;2944;14746;127;54817,734;426,874;2138,138;18,415;0,81;590495;474072;116423;10503;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-14;380576;2517;14871;125;55182,694;364,96;2156,263;18,125;0,79;605377;485498;119879;14882;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-15;382761;2185;14979;108;55499,514;316,82;2171,922;15,66;0,79;620375;496994;123381;14998;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-16;384887;2126;15100;121;55807,779;308,265;2189,467;17,545;0,78;634129;507245;126884;13754;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-17;385963;1076;15138;38;55963,797;156,018;2194,977;5,51;0,78;637216;509196;128020;3087;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-18;386381;418;15195;57;56024,406;60,609;2203,242;8,265;0,77;638443;509905;128538;1227;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-19;388815;2434;15412;217;56377,331;352,925;2234,707;31,465;0,77;645486;514417;131069;7043;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-20;390911;2096;15518;106;56681,246;303,915;2250,076;15,37;0,76;657333;521956;135377;11847;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-21;392913;2002;15618;100;56971,532;290,286;2264,576;14,5;0,75;676501;533316;143185;19168;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-22;392913;0;15618;0;56971,532;0;2264,576;0;0,75;698517;546700;151817;22016;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-23;396302;3389;15826;208;57462,929;491,398;2294,736;30,16;0,79;716940;556719;160221;18423;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-24;397100;798;15859;33;57578,638;115,708;2299,521;4,785;0,78;721170;558405;162765;4230;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-25;397500;400;15907;48;57636,637;57,999;2306,48;6,96;0,76;723240;559274;163966;2070;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-26;399259;1759;16101;194;57891,688;255,051;2334,61;28,13;0,74;734150;564282;169868;10910;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-27;401109;1850;16182;81;58159,934;268,246;2346,355;11,745;0,73;750899;572924;177975;16749;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-28;402491;1382;16278;96;58360,321;200,387;2360,275;13,92;0,69;776254;585719;190535;25355;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-29;403728;1237;16368;90;58539,683;179,362;2373,324;13,05;0,68;803176;595509;207667;26922;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-04-30;404380;652;16399;31;58634,222;94,539;2377,819;4,495;0,66;815463;602109;213354;12287;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-01;404846;466;16444;45;58701,791;67,569;2384,344;6,525;0,66;821218;606144;215074;5755;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-02;405194;348;16492;48;58752,25;50,459;2391,304;6,96;0,65;824623;608428;216195;3405;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-03;405825;631;16548;56;58843,744;91,494;2399,424;8,12;0,64;833510;613677;219833;8887;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-04;406192;367;16609;61;58896,958;53,214;2408,269;8,845;0,66;844643;619256;225387;11133;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-05;407827;1635;16773;164;59134,029;237,071;2432,049;23,78;0,7;877124;625922;251202;32481;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-06;408372;545;16800;27;59213,053;79,024;2435,964;3,915;0,72;884254;629749;254505;7130;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-07;409495;1123;16886;86;59375,886;162,833;2448,433;12,47;0,73;922371;638468;283903;38117;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-08;409961;466;16902;16;59443,455;67,569;2450,753;2,32;0,74;932419;642807;289612;10048;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-09;410202;241;16929;27;59478,399;34,944;2454,668;3,915;0,73;938064;646068;291996;5645;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-10;411280;1078;17045;116;59634,707;156,308;2471,488;16,82;0,73;963539;651694;311845;25475;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-11;412157;877;17104;59;59761,87;127,163;2480,043;8,555;0,7;999287;661204;338083;35748;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-12;412814;657;17150;46;59857,134;95,264;2486,713;6,67;0,68;1035763;673441;362322;36476;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-13;413320;506;17194;44;59930,503;73,369;2493,093;6,38;0,67;1073523;685543;387980;37760;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-14;413838;518;17243;49;60005,611;75,109;2500,198;7,105;0,65;1106760;697366;409394;33237;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-15;414041;203;17250;7;60035,046;29,435;2501,213;1,015;0,65;1113351;700203;413148;6591;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-16;414192;151;17259;9;60056,941;21,895;2502,518;1,305;0,65;1116741;702012;414729;3390;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-17;414869;677;17343;84;60155,104;98,164;2514,697;12,18;0,64;1134977;709006;425971;18236;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-18;415326;457;17379;36;60221,368;66,264;2519,917;5,22;0,62;1161048;720124;440924;26071;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-19;415687;361;17416;37;60273,712;52,344;2525,282;5,365;0,61;1191397;733149;458248;30349;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-20;416055;368;17447;31;60327,072;53,359;2529,777;4,495;0,61;1225601;746125;479476;34204;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-21;416417;362;17474;27;60379,561;52,489;2533,692;3,915;0,61;1250667;756201;494466;25066;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-22;416565;148;17487;13;60401,02;21,46;2535,577;1,885;0,61;1257015;758350;498665;6348;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-23;416646;81;17496;9;60412,765;11,745;2536,882;1,305;0,61;1260683;759630;501053;3668;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-24;416727;81;17513;17;60424,51;11,745;2539,347;2,465;0,6;1265855;760923;504932;5172;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-25;417133;406;17581;68;60483,379;58,869;2549,207;9,86;0,64;1282717;766754;515963;16862;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-26;417526;393;17617;36;60540,363;56,984;2554,427;5,22;0,66;1303575;777089;526486;20858;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-27;417819;293;17637;20;60582,848;42,484;2557,327;2,9;0,67;1321786;787995;533791;18211;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-28;418106;287;17652;15;60624,462;41,614;2559,502;2,175;0,67;1341130;796827;544303;19344;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-29;418221;115;17657;5;60641,137;16,675;2560,227;0,725;0,67;1348204;799293;548911;7074;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-30;418274;53;17662;5;60648,822;7,685;2560,952;0,725;0,67;1353249;801064;552185;5045;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-05-31;418577;303;17700;38;60692,756;43,934;2566,462;5,51;0,66;1365923;805538;560385;12674;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-01;418813;236;17726;26;60726,976;34,219;2570,232;3,77;0,65;1383971;812072;571899;18048;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-02;419010;197;17747;21;60755,54;28,565;2573,276;3,045;0,65;1405952;819332;586620;21981;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-03;419180;170;17792;45;60780,19;24,65;2579,801;6,525;0,65;1429105;827703;601402;23153;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-04;419337;157;17810;18;60802,954;22,765;2582,411;2,61;0,66;1450850;834815;616035;21745;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-05;419426;89;17813;3;60815,859;12,905;2582,846;0,435;0,67;1456841;837157;619684;5991;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-06;419473;47;17820;7;60822,674;6,815;2583,861;1,015;0,67;1464251;840111;624140;7410;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-07;419681;208;17854;34;60852,834;30,16;2588,791;4,93;0,67;1478774;844483;634291;14523;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-08;419859;178;17860;6;60878,643;25,81;2589,661;0,87;0,67;1500534;851993;648541;21760;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-09;419990;131;17872;12;60897,638;18,995;2591,401;1,74;0,67;1524541;860007;664534;24007;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-10;420090;100;17887;15;60912,138;14,5;2593,576;2,175;0,67;1548304;867873;680431;23763;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-11;420213;123;17893;6;60929,973;17,835;2594,446;0,87;0,69;1568793;874457;694336;20489;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-12;420294;81;17898;5;60941,717;11,745;2595,171;0,725;0,71;1573761;876614;697147;4968;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-13;420336;42;17900;2;60947,807;6,09;2595,461;0,29;0,72;1577024;878290;698734;3263;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-14;420493;157;17915;15;60970,572;22,765;2597,636;2,175;0,73;1586678;882269;704409;9654;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-15;420654;161;17932;17;60993,917;23,345;2600,101;2,465;0,73;1602136;888892;713244;15458;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-16;420749;95;17957;25;61007,691;13,775;2603,726;3,625;0,72;1619744;895526;724218;17608;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-17;420859;110;17980;23;61023,641;15,95;2607,061;3,335;0,73;1637956;902058;735898;18212;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-18;420964;105;17987;7;61038,866;15,225;2608,076;1,015;0,73;1653186;907614;745572;15230;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-19;421005;41;17989;2;61044,811;5,945;2608,366;0,29;0,73;1657042;909571;747471;3856;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-20;421032;27;17990;1;61048,726;3,915;2608,511;0,145;0,74;1660175;911349;748826;3133;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-21;421152;120;18000;10;61066,126;17,4;2609,961;1,45;0,74;1668677;915302;753375;8502;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-22;421246;94;18008;8;61079,755;13,63;2611,121;1,16;0,74;1681399;921437;759962;12722;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-23;421339;93;18013;5;61093,24;13,485;2611,846;0,725;0,75;1695298;927575;767723;13899;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-24;421401;62;18022;9;61102,23;8,99;2613,151;1,305;0,76;1709510;933338;776172;14212;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-25;421487;86;18026;4;61114,7;12,47;2613,731;0,58;0,78;1721790;938397;783393;12280;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-26;421515;28;18027;1;61118,76;4,06;2613,876;0,145;0,79;1724896;939901;784995;3106;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-27;421531;16;18027;0;61121,08;2,32;2613,876;0;0,82;1727616;941280;786336;2720;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-28;421646;115;18040;13;61137,754;16,675;2615,761;1,885;0,84;1735675;944704;790971;8059;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-29;421751;105;18049;9;61152,979;15,225;2617,066;1,305;0,85;1748265;950212;798053;12590;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-06-30;421829;78;18061;12;61164,289;11,31;2618,806;1,74;0,86;1761277;955804;805473;13012;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-01;421902;73;18067;6;61174,874;10,585;2619,676;0,87;0,87;1773581;961406;812175;12304;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-02;421983;81;18083;16;61186,619;11,745;2621,996;2,32;0,88;1785306;966942;818364;11725;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-03;422034;51;18084;1;61194,014;7,395;2622,141;0,145;0,89;1788904;968924;819980;3598;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-04;422034;0;18084;0;61194,014;0;2622,141;0;0,89;1791061;970086;820975;2157;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-05;422151;117;18125;41;61210,978;16,965;2628,086;5,945;0,9;1798875;974405;824470;7814;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-06;422238;87;18127;2;61223,593;12,615;2628,376;0,29;0,89;1810576;980315;830261;11701;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-07;422298;60;18129;2;61232,293;8,7;2628,666;0,29;0,89;1823403;987250;836153;12827;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-08;422353;55;18134;5;61240,268;7,975;2629,391;0,725;0,89;1835681;993887;841794;12278;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-09;422414;61;18138;4;61249,113;8,845;2629,971;0,58;0,91;1847225;1000367;846858;11544;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-10;422446;32;18140;2;61253,753;4,64;2630,261;0,29;0,94;1850490;1002491;847999;3265;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-11;422462;16;18140;0;61256,073;2,32;2630,261;0;0,98;1852583;1003791;848792;2093;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-12;422545;83;18144;4;61268,108;12,035;2630,841;0,58;1;1860993;1008573;852420;8410;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-28;424295;216;18205;2;61521,854;31,32;2639,685;0,29;1,62;2001777;1017204;984573;12972;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-29;424526;231;18208;3;61555,348;33,494;2640,12;0,435;1,65;2013988;1022453;991535;12211;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-30;424872;346;18211;3;61605,517;50,169;2640,555;0,435;1,68;2024943;1026855;998088;10955;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-07-31;425054;182;18213;2;61631,907;26,39;2640,845;0,29;1,68;2028136;1028258;999878;3193;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-01;425148;94;18215;2;61645,537;13,63;2641,135;0,29;1,68;2030301;1029158;1001143;2165;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-02;425541;393;18222;7;61702,521;56,984;2642,15;1,015;1,7;2038611;1032438;1006173;8310;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-03;426003;462;18225;3;61769,51;66,989;2642,585;0,435;1,71;2050991;1037737;1013254;12380;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-04;426432;429;18229;4;61831,714;62,204;2643,165;0,58;1,7;2063643;1043316;1020327;12652;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-05;426932;500;18243;14;61904,213;72,499;2645,195;2,03;1,7;2076157;1048780;1027377;12514;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-06;427481;549;18251;8;61983,817;79,604;2646,355;1,16;1,69;2088021;1053837;1034184;11864;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-07;427873;392;18252;1;62040,656;56,839;2646,5;0,145;1,67;2091299;1055433;1035866;3278;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-08;428049;176;18255;3;62066,176;25,52;2646,935;0,435;1,66;2093630;1056484;1037146;2331;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-09;428823;774;18278;23;62178,404;112,228;2650,27;3,335;1,66;2102614;1060139;1042475;8984;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-10;429628;805;18288;10;62295,127;116,723;2651,72;1,45;1,65;2114510;1065354;1049156;11896;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-11;430410;782;18306;18;62408,515;113,388;2654,33;2,61;1,64;2126824;1070631;1056193;12314;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-12;431292;882;18321;15;62536,404;127,888;2656,505;2,175;1,63;2138659;1075464;1063195;11835;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-13;432339;1047;18332;11;62688,216;151,813;2658,1;1,595;1,61;2149134;1079476;1069658;10475;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-14;432962;623;18339;7;62778,55;90,334;2659,115;1,015;1,58;2152638;1080799;1071839;3504;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-15;433234;272;18344;5;62817,989;39,439;2659,84;0,725;1,56;2154824;1081636;1073188;2186;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-16;434535;1301;18376;32;63006,631;188,642;2664,48;4,64;1,55;2163959;1084693;1079266;9135;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
BGR;Europe;Bulgaria;2021-08-17;435940;1405;18395;19;63210,353;203,722;2667,235;2,755;1,53;2176168;1089066;1087102;12209;6896655;44,7;20,801;13,272;424,688;5,81;7,454;75,05;0,816
HRV;Europe;Croatia;2021-02-04;234153;516;5106;18;57367,143;126,419;1250,963;4,41;0,84;95505;59593;35912;7576;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-02-25;241592;544;5489;12;59189,687;133,279;1344,797;2,94;1,18;194267;135756;58511;10191;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-01;274054;2422;5967;20;67142,829;593,386;1461,906;4,9;1,32;498417;404518;92380;21918;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-02;276416;2362;5996;29;67721,516;578,687;1469,011;7,105;1,28;517112;419431;96047;18695;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-07;282548;1649;6149;36;69223,847;404,003;1506,496;8,82;1,11;533409;432601;100808;6995;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-08;285765;3217;6185;36;70012,007;788,16;1515,316;8,82;1,23;543436;440890;102546;10027;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-09;288364;2599;6235;50;70648,759;636,751;1527,566;12,25;1,25;565785;458762;107023;22349;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-10;290899;2535;6269;34;71269,83;621,071;1535,896;8,33;1,23;583931;473522;110409;18146;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-11;292516;1617;6308;39;71665,993;396,163;1545,451;9,555;1,21;588183;477617;110566;4252;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-12;292938;422;6333;25;71769,382;103,389;1551,576;6,125;1,19;595369;483825;111544;7186;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-13;294874;1936;6358;25;72243,699;474,317;1557,701;6,125;1,19;605423;491601;113822;10054;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-14;297973;3099;6399;41;73002,95;759,25;1567,746;10,045;1,18;617516;500233;117283;12093;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-15;300900;2927;6442;43;73720,06;717,111;1578,281;10,535;1,16;643834;519375;124459;26318;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-16;303598;2698;6486;44;74381,066;661,006;1589,061;10,78;1,14;671839;539487;132352;28005;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-17;306225;2627;6523;37;75024,677;643,611;1598,125;9,065;1,12;691265;552559;138706;19426;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-18;307790;1565;6562;39;75408,1;383,423;1607,68;9,555;1,1;693530;553883;139647;2265;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-19;308200;410;6601;39;75508,55;100,449;1617,235;9,555;1,08;698032;556969;141063;4502;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-20;310306;2106;6643;42;76024,517;515,967;1627,525;10,29;1,07;708960;565164;143796;10928;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-21;313423;3117;6692;49;76788,177;763,66;1639,53;12,005;1,05;726315;578273;148042;17355;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-22;316308;2885;6738;46;77494,998;706,821;1650,8;11,27;1,03;746878;593972;152906;20563;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-23;318837;2529;6784;46;78114,599;619,601;1662,07;11,27;1,02;770221;611792;158429;23343;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
HRV;Europe;Croatia;2021-04-24;321372;2535;6815;31;78735,67;621,071;1669,665;7,595;1;785869;621077;164792;15648;4081657;44;19,724;13,053;253,782;5,59;5,54;78,49;0,851
